date,timestamp,open,high,low,close,volume,vwap,india_vix
2024-02-14,2024-02-14 10:45:00,23193.9,23217.5,23189.94,23216.23,187077,23207.89,16.5
2024-02-14,2024-02-14 10:50:00,23216.23,23251.3,23184.65,23235.66,348821,23223.87,16.52
2024-02-14,2024-02-14 10:55:00,23235.66,23253.49,23208.51,23241.92,170030,23234.64,16.52
2024-02-14,2024-02-14 11:00:00,23241.92,23287.61,23214.19,23265.02,155944,23255.61,16.5
2024-02-14,2024-02-14 11:05:00,23265.02,23281.74,23256.0,23256.42,258351,23264.72,16.48
2024-02-14,2024-02-14 11:10:00,23256.42,23297.67,23248.56,23275.62,140132,23273.95,16.48
2024-02-14,2024-02-14 11:15:00,23275.62,23300.34,23265.57,23294.72,190136,23286.88,16.46
2024-02-14,2024-02-14 11:20:00,23294.72,23311.79,23282.25,23291.2,194773,23295.08,16.44
2024-02-14,2024-02-14 11:25:00,23291.2,23309.03,23270.9,23284.98,110336,23288.3,16.41
2024-02-14,2024-02-14 11:30:00,23284.98,23314.27,23282.59,23294.67,190039,23297.18,16.42
2024-02-14,2024-02-14 11:35:00,23294.67,23341.44,23264.2,23338.73,390042,23314.79,16.46
2024-02-14,2024-02-14 11:40:00,23338.73,23344.49,23320.23,23336.66,256442,23333.79,16.47
2024-02-14,2024-02-14 11:45:00,23336.66,23341.88,23329.98,23329.99,116341,23333.95,16.49
2024-02-14,2024-02-14 11:50:00,23329.99,23365.42,23307.67,23357.53,414762,23343.54,16.49
2024-02-14,2024-02-14 11:55:00,23357.53,23378.82,23348.72,23361.77,214423,23363.1,16.49
2024-02-14,2024-02-14 12:00:00,23361.77,23386.28,23338.89,23386.04,192856,23370.4,16.54
2024-02-14,2024-02-14 12:05:00,23386.04,23442.31,23373.05,23427.43,156546,23414.26,16.57
2024-02-14,2024-02-14 12:10:00,23427.43,23434.63,23370.87,23373.82,213861,23393.1,16.6
2024-02-14,2024-02-14 12:15:00,23373.82,23397.18,23365.54,23372.76,170197,23378.49,16.59
2024-02-14,2024-02-14 12:20:00,23372.76,23403.12,23355.52,23366.32,164038,23374.98,16.59
2024-02-14,2024-02-14 12:25:00,23366.32,23388.88,23327.07,23339.33,154315,23351.76,16.6
2024-02-14,2024-02-14 12:30:00,23339.33,23345.19,23276.56,23285.6,240267,23302.45,16.58
2024-02-14,2024-02-14 12:35:00,23285.6,23289.61,23232.87,23241.13,229848,23254.53,16.51
2024-02-14,2024-02-14 12:40:00,23241.13,23245.95,23236.16,23244.04,153313,23242.05,16.52
2024-02-14,2024-02-14 12:45:00,23244.04,23251.91,23223.16,23229.14,88645,23234.74,16.55
2024-02-14,2024-02-14 12:50:00,23229.14,23240.94,23196.19,23206.79,165119,23214.64,16.55
2024-02-14,2024-02-14 12:55:00,23206.79,23229.38,23197.43,23209.42,122130,23212.08,16.54
2024-02-14,2024-02-14 13:00:00,23209.42,23237.6,23188.06,23221.32,134668,23215.66,16.53
2024-02-14,2024-02-14 13:05:00,23221.32,23344.58,23213.05,23330.78,154826,23296.14,16.47
2024-02-14,2024-02-14 13:10:00,23330.78,23335.1,23266.62,23284.09,106497,23295.27,16.46
2024-02-14,2024-02-14 13:15:00,23284.09,23313.13,23279.99,23307.7,85466,23300.27,16.42
2024-02-14,2024-02-14 13:20:00,23307.7,23370.31,23303.02,23359.03,182917,23344.12,16.4
2024-02-14,2024-02-14 13:25:00,23359.03,23400.56,23355.68,23398.53,164510,23384.92,16.37
2024-02-14,2024-02-14 13:30:00,23398.53,23412.51,23394.85,23399.32,162013,23402.23,16.33
2024-02-14,2024-02-14 13:35:00,23399.32,23453.98,23398.74,23439.17,199647,23430.63,16.3
2024-02-14,2024-02-14 13:40:00,23439.17,23496.98,23433.49,23474.2,125014,23468.22,16.32
2024-02-14,2024-02-14 13:45:00,23474.2,23479.92,23424.03,23436.06,185904,23446.67,16.3
2024-02-14,2024-02-14 13:50:00,23436.06,23438.37,23422.09,23427.64,277886,23429.37,16.27
2024-02-14,2024-02-14 13:55:00,23427.64,23431.9,23406.17,23407.76,146989,23415.28,16.29
2024-02-14,2024-02-14 14:00:00,23407.76,23414.76,23397.43,23408.67,347928,23406.96,16.29
2024-02-14,2024-02-14 14:05:00,23408.67,23434.38,23346.99,23351.59,166042,23377.65,16.22
2024-02-14,2024-02-14 14:10:00,23351.59,23355.18,23317.63,23318.62,115733,23330.48,16.25
2024-02-14,2024-02-14 14:15:00,23318.62,23323.04,23294.25,23299.26,228633,23305.52,16.26
2024-02-14,2024-02-14 14:20:00,23299.26,23311.79,23278.1,23279.34,155589,23289.74,16.28
2024-02-14,2024-02-14 14:25:00,23279.34,23307.76,23274.81,23305.72,247959,23296.1,16.27
2024-02-14,2024-02-14 14:30:00,23305.72,23315.59,23251.77,23259.24,192016,23275.53,16.32
2024-02-14,2024-02-14 14:35:00,23259.24,23259.35,23214.31,23224.17,142752,23232.61,16.31
2024-02-14,2024-02-14 14:40:00,23224.17,23235.35,23221.77,23232.82,299061,23229.98,16.23
2024-02-14,2024-02-14 14:45:00,23232.82,23249.3,23218.63,23236.31,133285,23234.75,16.2
2024-02-14,2024-02-14 14:50:00,23236.31,23239.0,23217.64,23226.33,68442,23227.65,16.22
2024-02-14,2024-02-14 14:55:00,23226.33,23278.73,23204.32,23272.14,231476,23251.73,16.22
2024-02-14,2024-02-14 15:00:00,23272.14,23290.84,23266.15,23284.65,187207,23280.55,16.22
2024-02-14,2024-02-14 15:05:00,23284.65,23313.09,23275.73,23311.26,271981,23300.03,16.19
2024-02-14,2024-02-14 15:10:00,23311.26,23333.55,23286.36,23308.21,114385,23309.37,16.19
2024-02-14,2024-02-14 15:15:00,23308.21,23317.17,23289.83,23293.67,147434,23300.22,16.19
2024-02-14,2024-02-14 15:20:00,23293.67,23301.24,23278.07,23279.42,140925,23286.24,16.19
2024-02-14,2024-02-14 15:25:00,23279.42,23305.06,23251.16,23299.15,236453,23285.12,16.21
2024-02-14,2024-02-14 15:30:00,23299.15,23333.19,23294.48,23315.29,211153,23314.32,16.21
2024-02-15,2024-02-15 09:15:00,23315.29,23328.72,23311.0,23315.29,127058,23318.34,16.19
2024-02-15,2024-02-15 09:20:00,23315.29,23339.84,23282.96,23312.79,223128,23311.86,16.22
2024-02-15,2024-02-15 09:25:00,23312.79,23335.63,23298.43,23332.68,245492,23322.25,16.29
2024-02-15,2024-02-15 09:30:00,23332.68,23337.18,23326.68,23329.07,97878,23330.98,16.31
2024-02-15,2024-02-15 09:35:00,23329.07,23338.34,23327.17,23332.91,251749,23332.81,16.37
2024-02-15,2024-02-15 09:40:00,23332.91,23347.39,23329.79,23344.27,247209,23340.48,16.35
2024-02-15,2024-02-15 09:45:00,23344.27,23364.29,23304.98,23310.14,111839,23326.47,16.37
2024-02-15,2024-02-15 09:50:00,23310.14,23329.15,23309.98,23324.91,308494,23321.35,16.41
2024-02-15,2024-02-15 09:55:00,23324.91,23327.3,23295.43,23297.12,90876,23306.61,16.38
2024-02-15,2024-02-15 10:00:00,23297.12,23352.87,23288.18,23342.69,126765,23327.92,16.37
2024-02-15,2024-02-15 10:05:00,23342.69,23350.45,23323.25,23337.0,197126,23336.9,16.42
2024-02-15,2024-02-15 10:10:00,23337.0,23345.6,23329.88,23335.91,115678,23337.13,16.39
2024-02-15,2024-02-15 10:15:00,23335.91,23337.26,23303.93,23322.55,180868,23321.25,16.35
2024-02-15,2024-02-15 10:20:00,23322.55,23330.21,23301.34,23312.12,179230,23314.56,16.4
2024-02-15,2024-02-15 10:25:00,23312.12,23378.45,23307.25,23362.63,151020,23349.44,16.43
2024-02-15,2024-02-15 10:30:00,23362.63,23402.94,23348.7,23385.21,227057,23378.95,16.45
2024-02-15,2024-02-15 10:35:00,23385.21,23405.3,23354.82,23355.41,148546,23371.84,16.45
2024-02-15,2024-02-15 10:40:00,23355.41,23399.98,23352.8,23389.83,178548,23380.87,16.43
2024-02-15,2024-02-15 10:45:00,23389.83,23420.48,23372.31,23417.76,257452,23403.51,16.44
2024-02-15,2024-02-15 10:50:00,23417.76,23426.78,23403.61,23414.64,223300,23415.01,16.49
2024-02-15,2024-02-15 10:55:00,23414.64,23431.58,23405.48,23423.91,222884,23420.33,16.5
2024-02-15,2024-02-15 11:00:00,23423.91,23433.18,23422.51,23426.41,102778,23427.37,16.56
2024-02-15,2024-02-15 11:05:00,23426.41,23473.11,23405.6,23470.81,200770,23449.84,16.53
2024-02-15,2024-02-15 11:10:00,23470.81,23491.48,23449.65,23456.81,114530,23465.98,16.53
2024-02-15,2024-02-15 11:15:00,23456.81,23469.17,23433.89,23462.7,97483,23455.25,16.52
2024-02-15,2024-02-15 11:20:00,23462.7,23478.19,23431.57,23456.48,158152,23455.41,16.49
2024-02-15,2024-02-15 11:25:00,23456.48,23469.7,23428.14,23429.04,113355,23442.29,16.48
2024-02-15,2024-02-15 11:30:00,23429.04,23487.52,23411.99,23478.06,223294,23459.19,16.5
2024-02-15,2024-02-15 11:35:00,23478.06,23480.34,23446.79,23455.91,225441,23461.01,16.51
2024-02-15,2024-02-15 11:40:00,23455.91,23482.7,23455.32,23463.38,76035,23467.13,16.58
2024-02-15,2024-02-15 11:45:00,23463.38,23470.36,23427.11,23429.43,116853,23442.3,16.59
2024-02-15,2024-02-15 11:50:00,23429.43,23444.61,23413.9,23423.83,90770,23427.45,16.63
2024-02-15,2024-02-15 11:55:00,23423.83,23449.81,23399.36,23435.54,135259,23428.23,16.63
2024-02-15,2024-02-15 12:00:00,23435.54,23443.96,23372.41,23412.34,195256,23409.57,16.68
2024-02-15,2024-02-15 12:05:00,23412.34,23434.38,23408.43,23428.83,147721,23423.88,16.75
2024-02-15,2024-02-15 12:10:00,23428.83,23433.87,23416.3,23421.27,128552,23423.81,16.77
2024-02-15,2024-02-15 12:15:00,23421.27,23465.73,23419.9,23453.87,273777,23446.5,16.74
2024-02-15,2024-02-15 12:20:00,23453.87,23508.65,23450.22,23492.2,64734,23483.69,16.72
2024-02-15,2024-02-15 12:25:00,23492.2,23496.17,23463.94,23475.66,266931,23478.59,16.73
2024-02-15,2024-02-15 12:30:00,23475.66,23480.38,23460.37,23477.82,130912,23472.86,16.74
2024-02-15,2024-02-15 12:35:00,23477.82,23513.38,23461.82,23482.99,157748,23486.06,16.76
2024-02-15,2024-02-15 12:40:00,23482.99,23500.95,23477.28,23500.44,131801,23492.89,16.78
2024-02-15,2024-02-15 12:45:00,23500.44,23526.43,23493.11,23500.84,301689,23506.79,16.78
2024-02-15,2024-02-15 12:50:00,23500.84,23522.72,23464.49,23506.21,99469,23497.8,16.76
2024-02-15,2024-02-15 12:55:00,23506.21,23528.4,23493.07,23499.34,163520,23506.94,16.77
2024-02-15,2024-02-15 13:00:00,23499.34,23516.49,23498.8,23500.69,200982,23505.33,16.83
2024-02-15,2024-02-15 13:05:00,23500.69,23552.49,23481.7,23535.7,85442,23523.3,16.86
2024-02-15,2024-02-15 13:10:00,23535.7,23586.95,23530.43,23562.12,112649,23559.83,16.87
2024-02-15,2024-02-15 13:15:00,23562.12,23573.18,23538.23,23559.13,153388,23556.85,16.9
2024-02-15,2024-02-15 13:20:00,23559.13,23582.7,23527.62,23576.19,114157,23562.17,16.89
2024-02-15,2024-02-15 13:25:00,23576.19,23604.33,23566.01,23587.78,117449,23586.04,16.88
2024-02-15,2024-02-15 13:30:00,23587.78,23613.42,23572.61,23581.45,141499,23589.16,16.85
2024-02-15,2024-02-15 13:35:00,23581.45,23591.62,23453.58,23466.86,211046,23504.02,16.85
2024-02-15,2024-02-15 13:40:00,23466.86,23470.0,23466.58,23466.7,141904,23467.76,16.84
2024-02-15,2024-02-15 13:45:00,23466.7,23466.85,23416.46,23432.4,250539,23438.57,16.87
2024-02-15,2024-02-15 13:50:00,23432.4,23470.51,23413.77,23450.81,109195,23445.03,16.86
2024-02-15,2024-02-15 13:55:00,23450.81,23473.89,23425.19,23438.76,98639,23445.95,16.84
2024-02-15,2024-02-15 14:00:00,23438.76,23466.14,23428.62,23459.06,351701,23451.27,16.89
2024-02-15,2024-02-15 14:05:00,23459.06,23469.34,23430.65,23461.83,125093,23453.94,16.88
2024-02-15,2024-02-15 14:10:00,23461.83,23482.3,23393.64,23412.22,96339,23429.39,16.89
2024-02-15,2024-02-15 14:15:00,23412.22,23414.9,23386.18,23387.49,81078,23396.19,16.9
2024-02-15,2024-02-15 14:20:00,23387.49,23412.52,23381.99,23408.43,250206,23400.98,16.86
2024-02-15,2024-02-15 14:25:00,23408.43,23421.66,23396.28,23417.06,141985,23411.67,16.9
2024-02-15,2024-02-15 14:30:00,23417.06,23458.3,23399.15,23456.13,147048,23437.86,16.92
2024-02-15,2024-02-15 14:35:00,23456.13,23500.69,23439.44,23493.72,152713,23477.95,16.97
2024-02-15,2024-02-15 14:40:00,23493.72,23509.65,23472.07,23483.8,244061,23488.51,16.95
2024-02-15,2024-02-15 14:45:00,23483.8,23543.49,23472.24,23540.71,151476,23518.81,16.95
2024-02-15,2024-02-15 14:50:00,23540.71,23542.31,23525.64,23539.4,415659,23535.78,16.95
2024-02-15,2024-02-15 14:55:00,23539.4,23542.67,23486.87,23514.85,171700,23514.8,16.96
2024-02-15,2024-02-15 15:00:00,23514.85,23515.88,23494.81,23498.07,248876,23502.92,16.92
2024-02-15,2024-02-15 15:05:00,23498.07,23516.02,23433.97,23443.17,224604,23464.39,16.92
2024-02-15,2024-02-15 15:10:00,23443.17,23497.53,23421.68,23478.96,160399,23466.06,16.88
2024-02-15,2024-02-15 15:15:00,23478.96,23545.77,23449.13,23514.53,128696,23503.14,16.89
2024-02-15,2024-02-15 15:20:00,23514.53,23526.06,23471.51,23488.77,185866,23495.45,16.82
2024-02-15,2024-02-15 15:25:00,23488.77,23500.43,23467.1,23481.54,199593,23483.02,16.77
2024-02-15,2024-02-15 15:30:00,23481.54,23493.79,23467.52,23481.9,129439,23481.07,16.79
2024-02-16,2024-02-16 09:15:00,23481.9,23502.78,23456.4,23481.9,105396,23480.36,13.09
2024-02-16,2024-02-16 09:20:00,23481.9,23493.02,23477.08,23477.59,156717,23482.57,13.08
2024-02-16,2024-02-16 09:25:00,23477.59,23490.02,23467.38,23477.63,185109,23478.34,13.11
2024-02-16,2024-02-16 09:30:00,23477.63,23517.23,23470.34,23482.67,195259,23490.08,13.13
2024-02-16,2024-02-16 09:35:00,23482.67,23512.5,23474.79,23497.86,174180,23495.05,13.13
2024-02-16,2024-02-16 09:40:00,23497.86,23511.32,23473.83,23494.07,50168,23493.07,13.14
2024-02-16,2024-02-16 09:45:00,23494.07,23529.14,23492.19,23523.95,122883,23515.09,13.15
2024-02-16,2024-02-16 09:50:00,23523.95,23525.97,23523.52,23525.96,183233,23525.15,13.16
2024-02-16,2024-02-16 09:55:00,23525.96,23560.4,23511.14,23548.36,155805,23539.97,13.2
2024-02-16,2024-02-16 10:00:00,23548.36,23566.0,23542.5,23544.73,199718,23551.08,13.19
2024-02-16,2024-02-16 10:05:00,23544.73,23608.11,23533.97,23605.7,244898,23582.59,13.17
2024-02-16,2024-02-16 10:10:00,23605.7,23636.76,23574.57,23618.46,199321,23609.93,13.18
2024-02-16,2024-02-16 10:15:00,23618.46,23696.98,23601.42,23656.05,121588,23651.48,13.16
2024-02-16,2024-02-16 10:20:00,23656.05,23657.06,23643.16,23644.12,131215,23648.11,13.13
2024-02-16,2024-02-16 10:25:00,23644.12,23645.52,23631.32,23637.44,312567,23638.09,13.16
2024-02-16,2024-02-16 10:30:00,23637.44,23638.75,23627.76,23634.91,151502,23633.81,13.15
2024-02-16,2024-02-16 10:35:00,23634.91,23692.25,23624.03,23690.35,156660,23668.88,13.1
2024-02-16,2024-02-16 10:40:00,23690.35,23707.74,23685.04,23688.66,199575,23693.81,13.12
2024-02-16,2024-02-16 10:45:00,23688.66,23689.9,23659.53,23673.95,266969,23674.46,13.11
2024-02-16,2024-02-16 10:50:00,23673.95,23707.2,23670.97,23704.5,113492,23694.22,13.13
2024-02-16,2024-02-16 10:55:00,23704.5,23712.15,23703.39,23708.6,133459,23708.05,13.16
2024-02-16,2024-02-16 11:00:00,23708.6,23715.56,23702.67,23706.79,85683,23708.34,13.17
2024-02-16,2024-02-16 11:05:00,23706.79,23713.95,23692.16,23696.62,144560,23700.91,13.1
2024-02-16,2024-02-16 11:10:00,23696.62,23727.33,23686.23,23709.89,204237,23707.81,13.05
2024-02-16,2024-02-16 11:15:00,23709.89,23741.78,23690.8,23735.41,140688,23722.66,13.03
2024-02-16,2024-02-16 11:20:00,23735.41,23783.3,23720.99,23755.09,329036,23753.13,13.02
2024-02-16,2024-02-16 11:25:00,23755.09,23759.22,23739.28,23747.69,170498,23748.73,13.06
2024-02-16,2024-02-16 11:30:00,23747.69,23762.53,23711.53,23729.43,156231,23734.5,13.07
2024-02-16,2024-02-16 11:35:00,23729.43,23756.71,23629.62,23646.45,141371,23677.59,13.15
2024-02-16,2024-02-16 11:40:00,23646.45,23647.09,23617.55,23629.16,94471,23631.27,13.1
2024-02-16,2024-02-16 11:45:00,23629.16,23642.55,23620.46,23624.08,156978,23629.03,13.11
2024-02-16,2024-02-16 11:50:00,23624.08,23636.0,23623.66,23625.66,187841,23628.44,13.09
2024-02-16,2024-02-16 11:55:00,23625.66,23625.8,23621.81,23622.74,155246,23623.45,13.1
2024-02-16,2024-02-16 12:00:00,23622.74,23722.06,23616.54,23702.14,178518,23680.24,13.15
2024-02-16,2024-02-16 12:05:00,23702.14,23717.97,23677.28,23716.11,124458,23703.79,13.21
2024-02-16,2024-02-16 12:10:00,23716.11,23718.15,23665.03,23680.89,98924,23688.02,13.21
2024-02-16,2024-02-16 12:15:00,23680.89,23720.69,23668.01,23699.52,155985,23696.07,13.23
2024-02-16,2024-02-16 12:20:00,23699.52,23721.85,23671.54,23710.65,177769,23701.35,13.24
2024-02-16,2024-02-16 12:25:00,23710.65,23721.83,23664.96,23680.78,152135,23689.19,13.21
2024-02-16,2024-02-16 12:30:00,23680.78,23704.9,23664.57,23688.99,176558,23686.15,13.21
2024-02-16,2024-02-16 12:35:00,23688.99,23706.94,23682.08,23704.06,222049,23697.69,13.19
2024-02-16,2024-02-16 12:40:00,23704.06,23737.35,23690.25,23733.2,221711,23720.27,13.19
2024-02-16,2024-02-16 12:45:00,23733.2,23744.2,23672.85,23682.63,229337,23699.89,13.17
2024-02-16,2024-02-16 12:50:00,23682.63,23706.38,23665.16,23701.05,243319,23690.87,13.17
2024-02-16,2024-02-16 12:55:00,23701.05,23765.63,23683.92,23741.15,198557,23730.23,13.18
2024-02-16,2024-02-16 13:00:00,23741.15,23792.7,23740.15,23770.45,187686,23767.77,13.2
2024-02-16,2024-02-16 13:05:00,23770.45,23791.22,23753.69,23773.86,354046,23772.93,13.21
2024-02-16,2024-02-16 13:10:00,23773.86,23796.04,23762.93,23793.6,222670,23784.19,13.26
2024-02-16,2024-02-16 13:15:00,23793.6,23805.55,23777.77,23781.02,116068,23788.11,13.32
2024-02-16,2024-02-16 13:20:00,23781.02,23794.47,23748.19,23769.22,77248,23770.63,13.31
2024-02-16,2024-02-16 13:25:00,23769.22,23791.58,23727.92,23733.11,147788,23750.87,13.34
2024-02-16,2024-02-16 13:30:00,23733.11,23761.8,23732.71,23750.97,208959,23748.49,13.41
2024-02-16,2024-02-16 13:35:00,23750.97,23787.86,23726.95,23786.21,238847,23767.01,13.44
2024-02-16,2024-02-16 13:40:00,23786.21,23887.57,23777.75,23829.46,98697,23831.59,13.46
2024-02-16,2024-02-16 13:45:00,23829.46,23928.32,23818.59,23912.34,217895,23886.42,13.4
2024-02-16,2024-02-16 13:50:00,23912.34,23937.85,23870.75,23885.24,256241,23897.95,13.39
2024-02-16,2024-02-16 13:55:00,23885.24,23901.67,23797.13,23830.5,207626,23843.1,13.37
2024-02-16,2024-02-16 14:00:00,23830.5,23871.87,23824.55,23858.54,192199,23851.65,13.41
2024-02-16,2024-02-16 14:05:00,23858.54,23887.43,23857.62,23883.44,154334,23876.16,13.39
2024-02-16,2024-02-16 14:10:00,23883.44,23932.54,23860.48,23931.11,135401,23908.04,13.39
2024-02-16,2024-02-16 14:15:00,23931.11,23938.93,23918.08,23923.7,222842,23926.9,13.42
2024-02-16,2024-02-16 14:20:00,23923.7,23973.92,23915.67,23959.57,205528,23949.72,13.39
2024-02-16,2024-02-16 14:25:00,23959.57,23987.8,23940.07,23969.78,142792,23965.89,13.4
2024-02-16,2024-02-16 14:30:00,23969.78,23971.12,23966.22,23969.67,449927,23969.01,13.4
2024-02-16,2024-02-16 14:35:00,23969.67,23989.03,23969.51,23975.83,88972,23978.13,13.43
2024-02-16,2024-02-16 14:40:00,23975.83,24027.25,23968.22,24014.63,148322,24003.37,13.45
2024-02-16,2024-02-16 14:45:00,24014.63,24022.32,23997.2,24009.54,119544,24009.69,13.47
2024-02-16,2024-02-16 14:50:00,24009.54,24014.05,23997.94,24005.67,189789,24005.89,13.48
2024-02-16,2024-02-16 14:55:00,24005.67,24009.1,23951.27,23954.16,74638,23971.51,13.43
2024-02-16,2024-02-16 15:00:00,23954.16,23955.07,23940.48,23948.72,270413,23948.09,13.43
2024-02-16,2024-02-16 15:05:00,23948.72,23960.08,23946.11,23953.14,243331,23953.11,13.43
2024-02-16,2024-02-16 15:10:00,23953.14,23956.1,23926.91,23932.96,181124,23938.66,13.45
2024-02-16,2024-02-16 15:15:00,23932.96,23939.96,23896.71,23906.93,143755,23914.53,13.44
2024-02-16,2024-02-16 15:20:00,23906.93,23915.67,23858.21,23860.76,216755,23878.21,13.44
2024-02-16,2024-02-16 15:25:00,23860.76,23864.77,23827.77,23844.9,185624,23845.81,13.45
2024-02-16,2024-02-16 15:30:00,23844.9,23894.21,23825.25,23876.88,238185,23865.45,13.42
2024-02-19,2024-02-19 09:15:00,23876.88,23878.01,23858.0,23876.88,122828,23870.96,12.22
2024-02-19,2024-02-19 09:20:00,23876.88,23890.5,23846.23,23854.96,219012,23863.9,12.17
2024-02-19,2024-02-19 09:25:00,23854.96,23865.33,23849.55,23863.83,203788,23859.57,12.24
2024-02-19,2024-02-19 09:30:00,23863.83,23874.47,23838.73,23872.39,190245,23861.86,12.23
2024-02-19,2024-02-19 09:35:00,23872.39,23896.34,23825.33,23844.55,182189,23855.41,12.25
2024-02-19,2024-02-19 09:40:00,23844.55,23882.14,23841.25,23875.01,189199,23866.13,12.25
2024-02-19,2024-02-19 09:45:00,23875.01,23906.84,23868.24,23880.48,181457,23885.19,12.22
2024-02-19,2024-02-19 09:50:00,23880.48,23898.61,23874.46,23878.99,159409,23884.02,12.19
2024-02-19,2024-02-19 09:55:00,23878.99,23891.91,23849.55,23891.12,297900,23877.53,12.24
2024-02-19,2024-02-19 10:00:00,23891.12,23912.4,23874.65,23899.07,96272,23895.37,12.27
2024-02-19,2024-02-19 10:05:00,23899.07,23961.04,23896.64,23918.44,244894,23925.37,12.33
2024-02-19,2024-02-19 10:10:00,23918.44,23952.27,23915.56,23932.89,226146,23933.57,12.33
2024-02-19,2024-02-19 10:15:00,23932.89,23961.57,23912.14,23951.22,215207,23941.64,12.34
2024-02-19,2024-02-19 10:20:00,23951.22,23990.71,23942.89,23983.22,254432,23972.27,12.33
2024-02-19,2024-02-19 10:25:00,23983.22,24013.92,23960.79,24005.17,156836,23993.29,12.32
2024-02-19,2024-02-19 10:30:00,24005.17,24011.33,23972.99,24004.58,77065,23996.3,12.29
2024-02-19,2024-02-19 10:35:00,24004.58,24014.73,23976.57,23983.2,158115,23991.5,12.29
2024-02-19,2024-02-19 10:40:00,23983.2,24025.03,23975.79,24022.08,109482,24007.63,12.27
2024-02-19,2024-02-19 10:45:00,24022.08,24035.35,23994.51,24019.82,121449,24016.56,12.28
2024-02-19,2024-02-19 10:50:00,24019.82,24041.68,23990.2,24012.48,99015,24014.78,12.29
2024-02-19,2024-02-19 10:55:00,24012.48,24035.1,23977.35,23977.83,134465,23996.76,12.3
2024-02-19,2024-02-19 11:00:00,23977.83,24005.74,23955.73,23988.01,128200,23983.16,12.35
2024-02-19,2024-02-19 11:05:00,23988.01,23994.66,23962.34,23994.1,62879,23983.7,12.35
2024-02-19,2024-02-19 11:10:00,23994.1,24001.15,23963.19,23964.26,215364,23976.2,12.37
2024-02-19,2024-02-19 11:15:00,23964.26,23979.32,23928.72,23976.91,395588,23961.65,12.43
2024-02-19,2024-02-19 11:20:00,23976.91,23987.46,23968.59,23969.04,207418,23975.03,12.47
2024-02-19,2024-02-19 11:25:00,23969.04,24049.66,23965.96,24029.95,150065,24015.19,12.5
2024-02-19,2024-02-19 11:30:00,24029.95,24034.47,24008.04,24020.52,159229,24021.01,12.5
2024-02-19,2024-02-19 11:35:00,24020.52,24033.36,24008.9,24014.0,137531,24018.75,12.5
2024-02-19,2024-02-19 11:40:00,24014.0,24014.8,23996.74,23997.97,168723,24003.17,12.46
2024-02-19,2024-02-19 11:45:00,23997.97,24054.65,23977.68,24028.45,160363,24020.26,12.48
2024-02-19,2024-02-19 11:50:00,24028.45,24047.88,24023.0,24023.27,116259,24031.38,12.49
2024-02-19,2024-02-19 11:55:00,24023.27,24036.37,23986.06,24010.48,319066,24010.97,12.49
2024-02-19,2024-02-19 12:00:00,24010.48,24042.33,24005.19,24030.85,89781,24026.12,12.52
2024-02-19,2024-02-19 12:05:00,24030.85,24040.94,23981.02,23991.05,216930,24004.34,12.48
2024-02-19,2024-02-19 12:10:00,23991.05,24025.74,23978.59,24009.04,156298,24004.46,12.53
2024-02-19,2024-02-19 12:15:00,24009.04,24066.96,23999.02,24060.37,348130,24042.11,12.56
2024-02-19,2024-02-19 12:20:00,24060.37,24096.3,24039.13,24076.73,186529,24070.72,12.56
2024-02-19,2024-02-19 12:25:00,24076.73,24096.16,24063.62,24095.16,140932,24084.98,12.55
2024-02-19,2024-02-19 12:30:00,24095.16,24132.15,24079.4,24120.31,147401,24110.62,12.57
2024-02-19,2024-02-19 12:35:00,24120.31,24185.1,24110.63,24169.8,165373,24155.18,12.61
2024-02-19,2024-02-19 12:40:00,24169.8,24215.35,24158.14,24204.89,103041,24192.8,12.61
2024-02-19,2024-02-19 12:45:00,24204.89,24253.78,24176.3,24217.66,119760,24215.91,12.62
2024-02-19,2024-02-19 12:50:00,24217.66,24245.91,24207.66,24243.93,79699,24232.5,12.62
2024-02-19,2024-02-19 12:55:00,24243.93,24249.2,24192.01,24218.16,112511,24219.79,12.67
2024-02-19,2024-02-19 13:00:00,24218.16,24273.42,24210.17,24255.63,168984,24246.41,12.66
2024-02-19,2024-02-19 13:05:00,24255.63,24286.95,24243.23,24260.11,183518,24263.43,12.66
2024-02-19,2024-02-19 13:10:00,24260.11,24272.03,24200.59,24204.89,73737,24225.84,12.7
2024-02-19,2024-02-19 13:15:00,24204.89,24225.78,24170.09,24180.47,154062,24192.11,12.71
2024-02-19,2024-02-19 13:20:00,24180.47,24237.32,24167.24,24232.46,203895,24212.34,12.74
2024-02-19,2024-02-19 13:25:00,24232.46,24304.28,24218.48,24295.55,152487,24272.77,12.72
2024-02-19,2024-02-19 13:30:00,24295.55,24341.77,24289.21,24330.99,126308,24320.66,12.71
2024-02-19,2024-02-19 13:35:00,24330.99,24428.23,24320.98,24419.56,138017,24389.59,12.75
2024-02-19,2024-02-19 13:40:00,24419.56,24469.85,24397.75,24449.49,131097,24439.03,12.73
2024-02-19,2024-02-19 13:45:00,24449.49,24462.94,24435.87,24453.65,126160,24450.82,12.73
2024-02-19,2024-02-19 13:50:00,24453.65,24479.36,24442.64,24458.72,174473,24460.24,12.74
2024-02-19,2024-02-19 13:55:00,24458.72,24465.21,24424.31,24431.95,409656,24440.49,12.71
2024-02-19,2024-02-19 14:00:00,24431.95,24474.84,24415.06,24448.59,120875,24446.16,12.69
